"","DOR_1","DOR_2","DOR_3","NOR_1","NOR_2","NOR_3"
"AC069499_1",0,3.54200532058036,0,0,3.91720503231898,0
"AL121890",0,0,0,0,0,7.41948716856894
"MIR6752",3.92268132539063,3.54200532058036,3.96631200380683,16.8588373130934,18.6067239035151,3.70974358428447
"AC004079_3",1.96134066269531,0.885501330145091,1.98315600190341,1.87320414589927,3.91720503231898,2.47316238952298
"LINC02227",0,0,0,0,9.79301258079744,27.2047862847528
"AC068234_1",0,3.54200532058036,1.98315600190341,0,0,0
"AC092117",46.0915055733399,31.8780478852233,32.7220740314063,89.9137990031648,4.89650629039872,81.6143588542584
"AL133216_1",198.095406932227,255.024383081786,350.027034335953,521.687354632946,281.059461068886,300.489230327042
"AC022188",0,5.31300798087055,19.8315600190341,0,0,0
"AL138955",3.92268132539063,7.96951197130582,1.98315600190341,0,5.87580754847846,0
"AC244093_1",0,5.31300798087055,0,0,5.87580754847846,0
"AC004801_4",15.6907253015625,28.3360425646429,4.95789000475853,41.2104912097839,3.91720503231898,12.3658119476149
"MIR6730",0,1.77100266029018,0,0,5.87580754847846,0
"AL354718_1",6.8646923194336,5.31300798087055,0,39.3372870638846,64.6338830332631,27.2047862847528
"PMS2P10",63.7435715375977,44.2750665072545,9.91578000951707,86.1673907113663,11.7516150969569,79.1411964647354
"AC023510_1",0,18.5955279330469,7.93262400761366,7.49281658359707,33.2962427747113,0
"AC016590_2",14.7100549702149,7.08401064116073,7.93262400761366,44.0202974286328,10.7723138388772,4.94632477904596
"AC245041_1",79.4342968391602,259.451889732512,18.8399820180824,5.6196124376978,7.83441006463795,3.70974358428447
"AC002401_3",3.92268132539063,0,0,0,0,4.94632477904596
"AC026124_1",42.1688242479492,24.7940372440625,39.6631200380683,124.568075702301,51.9029666782264,21.0218803109453
"AC015922_2",360.886681935938,304.612457569911,251.860812241734,638.76261375165,564.077524653932,744.421879246417
"AC124319_1",32.3621209344727,22.1375332536273,28.7557620275995,150.792933744891,85.1992094529377,374.684102012732
"AC074050",0,4.42750665072545,0,0,0,0
"AL353626",1.96134066269531,0.885501330145091,3.96631200380683,0,0,0
"MIR6729",2.94201099404297,5.31300798087055,0,19.6686435319423,19.5860251615949,9.89264955809193
"AC023157_1",176.520659642578,318.780478852233,253.843968243637,97.4066155867618,299.666184972402,1585.29709168423
"H2AC16",3.92268132539063,0,2.97473400285512,0,0,0
"MIR7106",0,0.885501330145091,0.991578000951707,0.936602072949633,1.95860251615949,1.23658119476149
"AL442125_1",0.980670331347657,5.31300798087055,6.94104600666195,4.68301036474817,0,2.47316238952298
"AL117190_3",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC099778_1",5.88402198808594,1.77100266029018,9.91578000951707,0,0,0
"MIR6797",6.8646923194336,9.740514631596,1.98315600190341,6.55621451064743,5.87580754847846,9.89264955809193
"AC009041_1",26.4780989463867,6.19850931101564,19.8315600190341,16.8588373130934,12.7309163550367,0
"AC009704",2.94201099404297,1.77100266029018,0,14.9856331671941,6.85510880655821,0
"AC008498",41.1881539166016,24.7940372440625,29.7473400285512,1.87320414589927,9.79301258079744,0
"AL121772_2",93.1636814780274,111.573167598281,201.290334193196,211.672068486617,40.1513515812695,80.3777776594969
"RN7SL769P",0,3.54200532058036,1.98315600190341,0,0,0
"AL158063",2.94201099404297,2.65650399043527,0,33.7176746261868,7.83441006463795,27.2047862847528
"H4C5",11.7680439761719,11.5115172918862,9.91578000951707,25.2882559696401,8.81371132271769,0
"AL158196",16.6713956329102,13.2825199521764,5.94946800571024,1.87320414589927,2.93790377423923,33.3876922585603
"HYDIN2",256.935626813086,441.8651637424,529.502652508211,173.271383495682,255.597628358813,127.367863060434
"AC008760_1",0,8.85501330145091,4.95789000475853,0,0,0
"AL023881",1.96134066269531,3.54200532058036,0,8.4294186565467,9.79301258079744,4.94632477904596
"Metazoa_SRP_38",3.92268132539063,1.77100266029018,1.98315600190341,9.36602072949633,2.93790377423923,0
"AL513314",23.5360879523438,16.8245252727567,54.5367900523439,1.87320414589927,1.95860251615949,0
"DUSP12P1",0,0,0,0,0,12.3658119476149
"AC026468",0,0,0.991578000951707,4.68301036474817,4.89650629039872,0
"AC096642",3.92268132539063,16.8245252727567,11.8989360114205,29.9712663343883,7.83441006463795,44.5169230114137
"AC120498_4",1.96134066269531,0,1.98315600190341,4.68301036474817,13.7102176131164,2.47316238952298
"AC148477_3",0,33.6490505455135,0,0,0,0
"AC008556",50.9948572300781,35.4200532058036,39.6631200380683,51.5131140122298,111.640343421091,127.367863060434
"MIR3179-4",0.980670331347657,0.885501330145091,0.991578000951707,2.8098062188489,0,0
"AL031663",7.84536265078125,0,0,10.302622802446,21.5446276777544,0
"RMRP",80.4149671705079,17.7100266029018,23.797872022841,14.0490310942445,201.736059164427,174.35794846137
"SNORA71",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,2.93790377423923,1.23658119476149
"AC112169",1.96134066269531,0,4.95789000475853,0,0,0
"AL390964",0,0,0,0,0,34.6242734533217
"RNA5SP530",3.92268132539063,4.42750665072545,3.96631200380683,0.936602072949633,0,0
"AL122125",19.6134066269531,38.0765571962389,10.9073580104688,71.1817575441721,74.4268956140605,4.94632477904596
"Metazoa_SRP_39",0.980670331347657,1.77100266029018,0,0,7.83441006463795,0
"MIR6763",7.84536265078125,4.42750665072545,5.94946800571024,20.6052456048919,5.87580754847846,0
"GTF2IP1",6103.69214230782,6162.20375647969,7386.26452908926,4871.26738141104,3285.55572085754,3509.41743073311
"CU634019",320.679198350684,199.237799282645,361.925970347373,335.303542115969,117.516150969569,176.831110850893
"STAG3L2",97.086362803418,207.207311253951,116.01462611135,96.4700135138122,141.019381163483,37.0974358428447
"H2AC8",65.704912200293,77.0386157226229,62.4694140599575,125.504677775251,146.895188711962,32.1511110637988
"AL158032",4.90335165673828,2.65650399043527,3.96631200380683,0,0,22.2584615057068
"AC243829_3",0,0,0,0,85.1992094529377,505.76170865745
"AL445670",0,0,6.94104600666195,3.74640829179853,0,0
"ANKRD20A21P",0,1.77100266029018,0,1.87320414589927,1.95860251615949,0
"FP565260_2",42.1688242479492,129.283194201183,29.7473400285512,37.4640829179853,764.83428256028,29.6779486742758
"Metazoa_SRP_40",0,5.31300798087055,0,0,0,0
"AC211476_4",4.90335165673828,9.740514631596,48.5873220466336,10.302622802446,61.6959792590239,40.8071794271292
"AL589743_3",237.322220186133,31.8780478852233,47.5957440456819,14.0490310942445,23.5032301939139,1.23658119476149
"AC073569_2",9.80670331347657,11.5115172918862,32.7220740314063,28.098062188489,2.93790377423923,137.260512618525
"AC012409_1",0,0,9.91578000951707,1.87320414589927,0,0
"LINC00235",1442.5660574124,420.613131818918,1151.22205910493,146.109923380143,38.19274906511,163.228717708517
"AC092757_1",36.2848022598633,61.0995917800113,41.6462760399717,28.098062188489,38.19274906511,115.002051112819
"LINC00869",782.57492441543,519.789280795168,897.378090861295,2146.69195120056,876.474625981371,1099.32068214297
"TYW1B",626.648341731153,617.194427111128,200.298756192245,129.251086067049,374.093080586462,155.809230539948
"F8A3",184.366022293359,230.230345837724,207.239802198907,596.615520468916,247.763218294175,305.435555106088
"AL138820",37.265472591211,35.4200532058036,55.5283680532956,14.9856331671941,27.4204352262328,12.3658119476149
"AC110048_1",3.92268132539063,9.740514631596,1.98315600190341,0,11.7516150969569,74.1948716856894
"TOMM40P1",152.003901358887,110.687666268136,197.32402218939,384.943451982299,113.59894593725,117.475213502342
"H4C4",0,0,1.98315600190341,12.1758269483452,0,18.5487179214224
"AL139384_1",3.92268132539063,10.6260159617411,26.7726060256961,3.74640829179853,15.6688201292759,4.94632477904596
"PIGW",743.348111161524,795.180194470292,820.035006787062,171.398179349783,389.761900715738,368.501196038924
"AC012676_2",0,16.8245252727567,6.94104600666195,3.74640829179853,0,4.94632477904596
"AC004241_3",2.94201099404297,0,0,0,0,18.5487179214224
"AC006449_3",20.5940769583008,2.65650399043527,12.8905140123722,0,1.95860251615949,0
"SNORA9",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC131212",0,1.77100266029018,16.856826016179,2.8098062188489,0,0
"SNORD22",0.980670331347657,0.885501330145091,0,0.936602072949633,0.979301258079744,1.23658119476149
"RN7SL270P",0,0,0,0,3.91720503231898,16.0755555318994
"F8A1",426.591594136231,394.933593244711,327.220740314063,900.074592104597,1049.81094866149,772.863246725932
"RPPH1",45.1108352419922,17.7100266029018,9.91578000951707,44.9568995015824,154.7295987766,186.723760408985
"AC090164_2",11.7680439761719,2.65650399043527,0,0,0,0
"AC009159_1",15.6907253015625,13.2825199521764,7.93262400761366,11.2392248753956,2.93790377423923,7.41948716856894
"SPANXA2-OT1",45.1108352419922,22.1375332536273,21.8147160209375,0,0,19.7852991161839
"H2BC7",45.1108352419922,21.2520319234822,39.6631200380683,9.36602072949633,31.3376402585518,39.5705982323677
"GTSE1-DT",42.1688242479492,22.1375332536273,18.8399820180824,18.7320414589927,7.83441006463795,3.70974358428447
"AC084782_2",1.96134066269531,0,2.97473400285512,0,0,0
"AL157762",2.94201099404297,3.54200532058036,1.98315600190341,11.2392248753956,0,6.18290597380745
"MIR6784",0,6.19850931101564,0,0,5.87580754847846,0
"PCGF2",593.305550465332,1095.36514538948,719.885628690939,1047.12111755769,583.663549815527,562.644443616478
"LHX1-DT",0,0,3.96631200380683,8.4294186565467,0,39.5705982323677
"FAM243B",20.5940769583008,1.77100266029018,33.713652032358,0,8.81371132271769,0
"AC004812",161.810604672363,182.413274009889,122.955672118012,103.02622802446,278.121557294647,289.359999574189
"AL109976",0,14.1680212823215,3.96631200380683,88.0405948572655,15.6688201292759,9.89264955809193
"AC136475_9",49.0335165673828,30.9925465550782,114.031470109446,1.87320414589927,6.85510880655821,17.3121367266609
"AC084876",19.6134066269531,14.1680212823215,0,6.55621451064743,4.89650629039872,9.89264955809193
"AC142086",38.2461429225586,92.9776396652345,43.6294320418751,0,0,0
"AC090246",3.92268132539063,1.77100266029018,0,30.9078684073379,7.83441006463795,0
"AC093462",3.92268132539063,12.3970186220313,4.95789000475853,13.1124290212949,43.0892553555087,28.4413674795143
"RNU6-489P",0,0,0,0,0,11.1292307528534
"AC048344",49.0335165673828,21.2520319234822,34.7052300333097,67.4353492523736,166.481213873556,81.6143588542584
"AC133919_1",2.94201099404297,2.65650399043527,4.95789000475853,0,0,0
"AL353770",0,4.42750665072545,0,0,0,0
"SRCIN1",310.872495037207,378.994569302099,376.799640361649,1021.83286158805,2459.02545903824,404.362050687008
"AL138966",5.88402198808594,5.31300798087055,5.94946800571024,5.6196124376978,37.2134478070303,42.0437606218907
"AC010654",3.92268132539063,9.740514631596,7.93262400761366,28.098062188489,7.83441006463795,37.0974358428447
"SNORD49A",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"Metazoa_SRP_42",0,0,6.94104600666195,0,0,0
"AL132765_1",0,0,3.96631200380683,1.87320414589927,1.95860251615949,0
"MIR6724-3",0,2.65650399043527,0.991578000951707,2.8098062188489,0.979301258079744,2.47316238952298
"AC005837_3",21.5747472896484,4.42750665072545,6.94104600666195,2.8098062188489,1.95860251615949,3.70974358428447
"AC010331",0,0,3.96631200380683,3.74640829179853,8.81371132271769,32.1511110637988
"AL138999",0,0,0,4.68301036474817,0,0
"MIR6881",2.94201099404297,3.54200532058036,3.96631200380683,0,1.95860251615949,0
"GPR179",3.92268132539063,7.08401064116073,11.8989360114205,7.49281658359707,27.4204352262328,0
"MIR6891",43.1494945792969,42.5040638469644,83.2925520799434,101.15302387856,59.7373767428644,33.3876922585603
"SEC22B4P",32.3621209344727,34.5345518756585,26.7726060256961,83.3575844925173,39.1720503231898,80.3777776594969
"5S_rRNA_1",0,0.885501330145091,0,1.87320414589927,0,4.94632477904596
"AC069234_2",23.5360879523438,15.0535226124665,18.8399820180824,14.0490310942445,10.7723138388772,1.23658119476149
"AC138649_1",5.88402198808594,0,3.96631200380683,1.87320414589927,0,23.4950427004683
"FP671120_1",0,0.885501330145091,0.991578000951707,2.8098062188489,0.979301258079744,6.18290597380745
"AC012676_3",1.96134066269531,0,0,6.55621451064743,4.89650629039872,0
"MARCKS",4043.30377614639,5824.82774969441,2928.12983681039,2733.94145093998,5670.15428428172,5641.28341050192
"CEBPB-AS1",153.965242021582,118.657178239442,170.551416163694,187.320414589927,165.501912615477,293.069743158473
"AC002094_2",0,0.885501330145091,6.94104600666195,8.4294186565467,10.7723138388772,0
"RN7SL473P",9.80670331347657,7.08401064116073,12.8905140123722,13.1124290212949,26.4411339681531,46.9900854009366
"AP001527_1",138.27451672002,56.6720851292858,146.753544140853,162.032158620287,297.707582456242,583.666323927424
"AL031591_1",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"ZNF670",50.0141868987305,175.329263368728,116.01462611135,33.7176746261868,89.1164144852567,128.604444255195
"AC080038_1",1.96134066269531,2.65650399043527,0,16.8588373130934,3.91720503231898,33.3876922585603
"MIR6894",9.80670331347657,14.1680212823215,18.8399820180824,3.74640829179853,3.91720503231898,0
"AC005332_4",591.344209802637,704.859058795492,438.277476420654,1179.18200984359,1098.77601156547,729.58290490928
"PKD1L3",32.3621209344727,16.8245252727567,34.7052300333097,25.2882559696401,68.5510880655821,4.94632477904596
"AC087392_3",3.92268132539063,3.54200532058036,5.94946800571024,3.74640829179853,3.91720503231898,4.94632477904596
"GPIHBP1",0,88.5501330145091,11.8989360114205,0,5.87580754847846,25.9682050899913
"AL357033_3",57.8595495495117,135.481703512199,90.2335980866053,128.3144839941,189.005142809391,107.58256394425
"AC107081_1",0,0,0,0,6.85510880655821,0
"AC007383_1",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC010536_2",14.7100549702149,4.42750665072545,3.96631200380683,0,17.6274226454354,2.47316238952298
"AC116407_1",3.92268132539063,21.2520319234822,18.8399820180824,5.6196124376978,25.4618327100733,4.94632477904596
"OR52Q1P",0,0,0,0,0,27.2047862847528
"MIR8078",0,2.65650399043527,0.991578000951707,2.8098062188489,0,0
"PNMA8C",7.84536265078125,3.54200532058036,41.6462760399717,0,5.87580754847846,76.6680340752124
"AC007996",908.10072682793,792.523690479856,899.361246863198,1888.18977906646,697.262495752778,740.712135662133
"AL356752",0,3.54200532058036,0,0,5.87580754847846,0
"AC018926_2",0,0,5.94946800571024,0,0,4.94632477904596
"AL031651",0,7.08401064116073,7.93262400761366,3.74640829179853,22.5239289358341,0
"AL109923",6.8646923194336,0,6.94104600666195,5.6196124376978,0,0
"AC018553",28.439439609082,46.9315704976898,36.6883860352132,80.5477782736685,88.1371132271769,4.94632477904596
"GOLGA8IP",6.8646923194336,11.5115172918862,10.9073580104688,0,5.87580754847846,4.94632477904596
"AC010320_4",17.6520659642578,1.77100266029018,3.96631200380683,3.74640829179853,0,0
"AC089999",0,3.54200532058036,1.98315600190341,12.1758269483452,0,0
"AC011375",2.94201099404297,5.31300798087055,3.96631200380683,2.8098062188489,11.7516150969569,4.94632477904596
"Metazoa_SRP_46",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC244093_2",4.90335165673828,2.65650399043527,0,8.4294186565467,0,0
"AL023803_2",4.90335165673828,0,0,0,0,0
"NEFL",22.5554176209961,3.54200532058036,11.8989360114205,10.302622802446,10.7723138388772,14.8389743371379
"AC244093_3",22.5554176209961,18.5955279330469,13.8820920133239,25.2882559696401,26.4411339681531,24.7316238952298
"MIR7845",5.88402198808594,7.08401064116073,0,0,4.89650629039872,0
"AC007546",101.989714460156,100.061650306395,145.761966139901,2.8098062188489,11.7516150969569,98.9264955809193
"AC130343",0,0,0,0,41.1306528393492,4.94632477904596
"Y_RNA_281",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"RNVU1-4",1.96134066269531,2.65650399043527,1.98315600190341,0,1.95860251615949,7.41948716856894
"AC008406_1",7.84536265078125,3.54200532058036,1.98315600190341,0,0,0
"AC005277_1",0,0,0,0,2.93790377423923,2.47316238952298
"CCL3",527.600638265039,982.906476461051,1255.33774920486,413.041514170788,19323.5724244295,50111.2163365147
"Y_RNA_282",0,0,0.991578000951707,1.87320414589927,1.95860251615949,3.70974358428447
"AC007906_1",3.92268132539063,26.5650399043527,0,18.7320414589927,0,0
"AL391261_1",3.92268132539063,0,0,0,1.95860251615949,2.47316238952298
"AC087633",0,8.85501330145091,5.94946800571024,40.2738891368342,23.5032301939139,9.89264955809193
"AL354696",7.84536265078125,7.08401064116073,6.94104600666195,59.0059305958269,9.79301258079744,13.6023931423764
"FP671120_2",0,1.77100266029018,0.991578000951707,1.87320414589927,2.93790377423923,1.23658119476149
"AC211486_4",0.980670331347657,3.54200532058036,4.95789000475853,0.936602072949633,5.87580754847846,2.47316238952298
"RNU1-153P",13.7293846388672,15.0535226124665,18.8399820180824,3.74640829179853,0,1.23658119476149
"MIR6739",3.92268132539063,8.85501330145091,7.93262400761366,0.936602072949633,6.85510880655821,0
"AL139407",411.881539166016,316.123974861797,409.521714393055,256.628967988199,254.618327100733,80.3777776594969
"AC023490",5.88402198808594,5.31300798087055,9.91578000951707,0,5.87580754847846,0
"AL121583",1.96134066269531,0,5.94946800571024,5.6196124376978,0,0
"AC004079_4",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,9.79301258079744,1.23658119476149
"AC159540",689.411242937403,988.219484441921,761.531904730911,472.047444766615,681.593675623502,821.08991332163
"AC239859",0,0,0,84.294186565467,0,0
"NBEAP5",0,0,0,5.6196124376978,0,0
"MIR6856",2.94201099404297,2.65650399043527,5.94946800571024,0,0,0
"AC079174_1",3.92268132539063,12.3970186220313,7.93262400761366,9.36602072949633,41.1306528393492,29.6779486742758
"MIR6827",4.90335165673828,2.65650399043527,2.97473400285512,0,0,0
"AL109811_2",80.4149671705079,44.2750665072545,180.467196173211,0,2.93790377423923,0
"AC097641_1",132.390494731934,175.329263368728,183.441930176066,19.6686435319423,28.3997364843126,0
"TRAC",341.273275308985,242.627364459755,162.61879215608,571.327264499276,1703.00488780067,976.899143861578
"5_8S_rRNA",125.5258024125,96.5196449858149,54.5367900523439,151.729535817841,566.036127170092,1325.61504078432
"GOLGA6L17P",110.815747442285,132.825199521764,141.795654136094,10.302622802446,10.7723138388772,17.3121367266609
"AC011462_2",22.5554176209961,53.1300798087055,33.713652032358,40.2738891368342,0,19.7852991161839
"H2AB3",6.8646923194336,0.885501330145091,0.991578000951707,13.1124290212949,10.7723138388772,4.94632477904596
"AC023300",110.815747442285,64.6415971005916,101.140956097074,246.326345185754,353.527754166788,237.423589394206
"FO681492",12.7487143075195,32.7635492153684,13.8820920133239,0,22.5239289358341,4.94632477904596
"MIR6719",0,1.77100266029018,2.97473400285512,0,0,1.23658119476149
"AL138995",20.5940769583008,46.0460691675447,31.7304960304546,27.1614601155394,7.83441006463795,27.2047862847528
"AL442128_1",9.80670331347657,1.77100266029018,5.94946800571024,22.4784497507912,37.2134478070303,16.0755555318994
"PGM5P2",94.144351809375,67.2981010910269,68.4188820656678,60.8791347417262,49.9443641620669,27.2047862847528
"AC068870_1",37.265472591211,53.1300798087055,13.8820920133239,52.4497160851795,26.4411339681531,136.023931423764
"PSMB3",5397.6095037375,5144.76272814298,4483.91572030362,18604.6635770715,18448.0770997062,25566.3162016938
"AC244517_1",3.92268132539063,0,3.96631200380683,0,0,0
"AL359693",0,3.54200532058036,3.96631200380683,0,0,0
"AC006213_3",8.82603298212891,10.6260159617411,3.96631200380683,54.3229202310787,0,2.47316238952298
"AC020917_1",0,0,0,18.7320414589927,3.91720503231898,0
"AL049766_1",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC026368",5.88402198808594,7.08401064116073,13.8820920133239,7.49281658359707,0,0
"SNORD30",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"H2AB2",7.84536265078125,0.885501330145091,0.991578000951707,16.8588373130934,13.7102176131164,6.18290597380745
"AC138649_2",2.94201099404297,3.54200532058036,5.94946800571024,0,0.979301258079744,2.47316238952298
"MIR6817",0.980670331347657,1.77100266029018,1.98315600190341,0,0,4.94632477904596
"AC131159_1",32.3621209344727,24.7940372440625,25.7810280247444,23.4150518237408,4.89650629039872,33.3876922585603
"AL391988",241.244901511524,149.64972479452,363.909126349276,191.066822881725,410.327227135413,464.954529230321
"SNORA50C",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"MIR6746",35.3041319285156,44.2750665072545,59.4946800571024,12.1758269483452,27.4204352262328,7.41948716856894
"AC135279_2",36.2848022598633,45.1605678373996,23.797872022841,29.0346642614386,3.91720503231898,76.6680340752124
"U2_9",3.92268132539063,2.65650399043527,1.98315600190341,2.8098062188489,18.6067239035151,34.6242734533217
"AC243773",1.96134066269531,2.65650399043527,0.991578000951707,8.4294186565467,0.979301258079744,0
"AL357500",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"RNVU1-28",0,0,0,0,0,6.18290597380745
"Telomerase-vert",14.7100549702149,7.08401064116073,11.8989360114205,27.1614601155394,91.0750170014162,136.023931423764
"AL035252_1",364.809363261328,151.420727454811,459.10061444064,444.885984651076,218.384180551783,227.530939836114
"MIR8075",5.88402198808594,7.08401064116073,22.8062940218893,0,0.979301258079744,0
"AC107308",4.90335165673828,11.5115172918862,2.97473400285512,5.6196124376978,44.0685566135885,30.9145298690373
"SNORD3D",2.94201099404297,0.885501330145091,2.97473400285512,0.936602072949633,0.979301258079744,14.8389743371379
"AC007435",0.980670331347657,0.885501330145091,2.97473400285512,1.87320414589927,1.95860251615949,1.23658119476149
"Metazoa_SRP_50",0,0,0,0,3.91720503231898,2.47316238952298
"AC092376_1",88.2603298212891,123.084684890168,148.736700142756,63.688940960575,52.8822679363062,81.6143588542584
"SENP3-EIF4A1",2485.99928996631,2662.70249974629,2326.2419902327,1267.22260470085,1123.25854301747,1166.09606666009
"AL162274_1",84.3376484958985,60.2140904498662,39.6631200380683,61.8157368146758,36.2341465489505,21.0218803109453
"AL049766_2",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,0
"AC091825_1",6.8646923194336,2.65650399043527,2.97473400285512,0,1.95860251615949,2.47316238952298
"AC006449_4",141.216527714063,247.940372440625,118.989360114205,84.294186565467,552.325909556975,1502.44615163521
"AC007731_2",4.90335165673828,6.19850931101564,64.4525700618609,101.15302387856,45.0478578716682,40.8071794271292
"CISD3",911.042737821973,1132.55620125557,786.321354754704,4539.71024758687,4756.46621049332,5235.68477862015
"AC010332",10.7873736448242,2.65650399043527,2.97473400285512,0,1.95860251615949,0
"AC010542_3",2.94201099404297,1.77100266029018,3.96631200380683,4.68301036474817,10.7723138388772,6.18290597380745
"AL731556_1",19.6134066269531,10.6260159617411,15.8652480152273,16.8588373130934,1.95860251615949,0
"SNORA67",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC073476_1",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"LINC02351",0,9.740514631596,0,48.7033077933809,23.5032301939139,0
"FP236241",347.15729729707,177.100266029018,261.776592251251,193.876629100574,86.1785107110175,132.31418783948
"AC107075",5.88402198808594,7.96951197130582,11.8989360114205,10.302622802446,23.5032301939139,16.0755555318994
"AC009093_5",82.3763078332032,38.962058526384,62.4694140599575,159.222352401438,352.548452908708,429.093674582237
"AC139100_1",33.3427912658203,19.481029263192,28.7557620275995,121.758269483452,28.3997364843126,63.065640932836
"AL627171",4.90335165673828,9.740514631596,5.94946800571024,36.5274808450357,84.219908194858,64.3022221275975
"AL139099_2",4.90335165673828,0,1.98315600190341,0,0,6.18290597380745
"AC064801",14.7100549702149,7.08401064116073,3.96631200380683,0,1.95860251615949,4.94632477904596
"AC118658",188.28870361875,103.603655626976,60.4862580580541,169.524975203884,291.831774907764,281.94051240562
"TRBV7-9",12.7487143075195,0,1.98315600190341,5.6196124376978,48.9650629039872,11.1292307528534
"AL121895",3.92268132539063,12.3970186220313,0,5.6196124376978,0,0
"AL158825_2",4.90335165673828,1.77100266029018,3.96631200380683,0,0,0
"AL133325",3.92268132539063,7.08401064116073,0,0,18.6067239035151,0
"U2_10",2.94201099404297,4.42750665072545,3.96631200380683,5.6196124376978,16.6481213873556,38.3340170376062
"DDX52",3240.13477477266,3078.00262358434,2772.45209066097,2099.86184755308,1904.7409469651,2086.11247556264
"AC009159_2",40.2074835852539,36.3055545359487,34.7052300333097,46.8301036474817,57.7787742267049,119.948375891865
"AC114341",2.94201099404297,6.19850931101564,4.95789000475853,9.36602072949633,0.979301258079744,18.5487179214224
"AC025279_2",1.96134066269531,0,1.98315600190341,1.87320414589927,0,0
"LUNAR1",7.84536265078125,5.31300798087055,0,7.49281658359707,0,0
"AC022509_3",8.82603298212891,7.08401064116073,3.96631200380683,5.6196124376978,11.7516150969569,25.9682050899913
"AC027575_1",9.80670331347657,11.5115172918862,8.92420200856536,32.7810725532372,53.8615691943859,0
"MIR6757",0.980670331347657,2.65650399043527,1.98315600190341,0,4.89650629039872,0
"AC145423_1",3.92268132539063,4.42750665072545,9.91578000951707,11.2392248753956,0,0
"AC139768",62.76290120625,65.5270984307367,36.6883860352132,121.758269483452,165.501912615477,105.109401554727
"ZNF8",1296.4461780416,1527.48979450028,1728.32045565883,813.907201393231,579.746344783208,626.946665744076
"AC116050",0,5.31300798087055,0.991578000951707,0,0,0
"AC135050_5",260.858308138477,263.879396383237,247.894500237927,341.859756626616,488.671327781792,370.974358428447
"AL121809",0,2.65650399043527,0,6.55621451064743,15.6688201292759,7.41948716856894
"AC108065_1",0.980670331347657,0.885501330145091,0.991578000951707,0,0.979301258079744,1.23658119476149
"AL121782",0,2.65650399043527,4.95789000475853,11.2392248753956,1.95860251615949,23.4950427004683
"TSC22D1-AS1",17.6520659642578,24.7940372440625,51.5620560494888,7.49281658359707,0,21.0218803109453
"GLIDR",989.496364329786,1265.38140077733,1594.45742553034,5497.85416821435,4224.70562735601,1610.02871557946
"AL354811",73.5502748510742,43.3895651771095,72.3851940694746,69.3085533982728,49.9443641620669,58.1193161537901
"RNA5-8SN1",74.5309451824219,64.6415971005916,34.7052300333097,99.2798197326611,363.320766747585,791.411964647354
"AL118505",5.88402198808594,15.9390239426116,3.96631200380683,0,11.7516150969569,3.70974358428447
"SSTR3",9.80670331347657,7.08401064116073,3.96631200380683,0,7.83441006463795,119.948375891865
"IGLV2-8",5.88402198808594,2.65650399043527,0,5.6196124376978,31.3376402585518,0
"AC243919_1",101.009044128809,36.3055545359487,57.511524055199,5.6196124376978,7.83441006463795,0
"AL031320",0,63.7560957704465,81.30939607804,27.1614601155394,38.19274906511,43.2803418166522
"AC134878",548.19471522334,62.8705944403015,266.734482256009,872.913131989058,156.688201292759,86.5606836333044
"CNTNAP3P5",6.8646923194336,0,2.97473400285512,4.68301036474817,1.95860251615949,0
"LINC02139",0,0,0,6.55621451064743,13.7102176131164,0
"AP001318_2",0,0,0,6.55621451064743,0,0
"AP000769_3",38.2461429225586,15.0535226124665,23.797872022841,5.6196124376978,18.6067239035151,9.89264955809193
"AC003657",0.980670331347657,2.65650399043527,6.94104600666195,0.936602072949633,0,0
"PRICKLE4",17.6520659642578,42.5040638469644,14.8736700142756,7.49281658359707,16.6481213873556,40.8071794271292
"AL133342",0,0,0,0,11.7516150969569,0
"RNA5-8SN2",177.501329973926,132.825199521764,76.3515060732814,204.17925190302,694.324591978538,1695.352818018
